angle,Velocidade,Tempo
151,-31.05,22.29
151,-31.05,22.33
151,-31.05,22.33
151,-31.05,22.36
151,-31.05,22.36
151,-31.05,22.40
151,-31.05,22.40
151,-31.05,22.43
151,-31.05,22.43
151,-31.05,22.47
151,-31.05,22.47
151,-31.05,22.50
151,-31.05,22.50
151,-31.05,202.54
151,-31.05,202.54
0,0.57,0.57
0,0.57,0.57
151,-31.05,22.61
151,-31.05,22.61
151,-31.05,22.64
151,-31.05,22.64
151,-31.05,22.68
151,-31.05,22.68
151,-31.05,22.71
151,-31.05,22.71
151,-31.05,22.75
151,-31.05,22.75
151,-31.05,22.78
151,-31.05,22.78
151,-31.05,22.82
151,-31.05,22.82
151,-31.05,22.85
151,-31.05,22.85
151,-31.05,22.89
151,-31.05,22.89
151,-31.05,22.92
151,-31.05,22.92
176,-30.54,22.96
176,-30.54,22.96
176,-30.54,22.99
176,-30.54,22.99
176,-30.54,23.03
176,-30.54,23.03
176,-30.54,23.06
176,-30.54,23.06
176,-30.54,23.10
176,-30.54,23.10
176,-30.54,23.13
176,-30.54,23.13
176,-30.54,23.17
176,-30.54,23.17
176,-30.54,23.20
176,-30.54,23.20
176,-30.54,203.24
176,-30.54,203.24
0,0.27,0.27
0,0.27,0.27
176,-30.54,23.31
176,-30.54,23.31
176,-30.54,23.34
176,-30.54,23.34
176,-30.54,23.38
176,-30.54,23.38
176,-30.54,23.41
176,-30.54,23.41
176,-30.54,23.45
176,-30.54,23.45
176,-30.54,23.48
176,-30.54,23.48
176,-30.54,23.52
176,-30.54,23.52
176,-30.54,23.55
176,-30.54,23.55
176,-30.54,23.59
176,-30.54,23.59
176,-30.54,23.62
176,-30.54,23.62
176,-30.54,23.66
176,-30.54,23.66
176,-30.54,23.69
176,-30.54,23.69
176,-30.54,23.73
176,-30.54,23.73
176,-30.54,23.76
176,-30.54,23.76
176,-30.54,23.80
176,-30.54,23.80
176,-30.54,23.83
176,-30.54,23.83
176,-30.54,23.87
176,-30.54,23.87
176,-30.54,23.90
176,-30.54,23.90
176,-30.54,203.94
176,-30.54,203.94
0,0.97,0.97
0,0.97,0.97
176,-30.54,24.01
176,-30.54,24.01
176,-30.54,24.04
176,-30.54,24.04
176,-30.54,24.08
176,-30.54,24.08
176,-30.54,24.11
176,-30.54,24.11
176,-30.54,24.15
176,-30.54,24.15
176,-30.54,24.18
176,-30.54,24.18
176,-30.54,24.22
176,-30.54,24.22
176,-30.54,24.25
176,-30.54,24.25
176,-30.54,24.29
176,-30.54,24.29
176,-30.54,24.32
176,-30.54,24.32
176,-30.54,24.36
176,-30.54,24.36
176,-30.54,24.39
176,-30.54,24.39
176,-30.54,24.43
176,-30.54,24.43
176,-30.54,24.46
176,-30.54,24.46
176,-30.54,24.50
176,-30.54,24.50
176,-30.54,24.53
176,-30.54,24.53
176,-30.54,24.57
176,-30.54,24.57
176,-30.54,24.60
176,-30.54,24.60
176,-30.54,204.64
176,-30.54,204.64
0,0.67,0.67
0,0.67,0.67
176,-30.54,24.71
176,-30.54,24.71
176,-30.54,24.74
176,-30.54,24.74
176,-30.54,24.78
176,-30.54,24.78
176,-30.54,24.81
176,-30.54,24.81
176,-30.54,24.85
176,-30.54,24.85
176,-30.54,24.88
176,-30.54,24.88
176,-30.54,24.92
176,-30.54,24.92
176,-30.54,24.95
176,-30.54,24.95
176,-30.54,24.99
176,-30.54,24.99
176,-30.54,25.02
176,-30.54,25.02
176,-30.54,25.06
176,-30.54,25.06
176,-30.54,25.09
176,-30.54,25.09
176,-30.54,25.13
176,-30.54,25.13
176,-30.54,25.16
176,-30.54,25.16
176,-30.54,25.20
176,-30.54,25.20
176,-30.54,25.23
176,-30.54,25.23
176,-30.54,25.27
176,-30.54,25.27
176,-30.54,25.30
176,-30.54,25.30
176,-30.54,205.34
176,-30.54,205.34
0,0.37,0.37
0,0.37,0.37
176,-30.54,25.41
176,-30.54,25.41
176,-30.54,25.44
176,-30.54,25.44
176,-30.54,25.48
176,-30.54,25.48
176,-30.54,25.51
176,-30.54,25.51
176,-30.54,25.55
176,-30.54,25.55
176,-30.54,25.58
176,-30.54,25.58
176,-30.54,25.62
176,-30.54,25.62
176,-30.54,25.65
176,-30.54,25.65
176,-30.54,25.69
176,-30.54,25.69
176,-30.54,25.72
176,-30.54,25.72
176,-30.54,25.76
176,-30.54,25.76
176,-30.54,25.79
176,-30.54,25.79
176,-30.54,25.83
176,-30.54,25.83
176,-30.54,25.86
176,-30.54,25.86
176,-30.54,25.90
176,-30.54,25.90
176,-30.54,25.93
176,-30.54,25.93
176,-30.54,25.97
176,-30.54,25.97
176,-30.54,26.00
176,-30.54,26.00
176,-30.54,206.04
176,-30.54,206.04
0,0.07,0.07
0,0.07,0.07
176,-30.54,26.11
176,-30.54,26.11
176,-30.54,26.14
176,-30.54,26.14
176,-30.54,26.18
176,-30.54,26.18
176,-30.54,26.21
176,-30.54,26.21
176,-30.54,26.25
176,-30.54,26.25
176,-30.54,26.28
176,-30.54,26.28
176,-30.54,26.32
176,-30.54,26.32
176,-30.54,26.35
176,-30.54,26.35
176,-30.54,26.39
176,-30.54,26.39
176,-30.54,26.42
176,-30.54,26.42
176,-30.54,26.46
176,-30.54,26.46
176,-30.54,26.49
176,-30.54,26.49
176,-30.54,26.53
176,-30.54,26.53
176,-30.54,26.56
176,-30.54,26.56
176,-30.54,26.60
176,-30.54,26.60
176,-30.54,26.63
176,-30.54,26.63
176,-30.54,26.67
176,-30.54,26.67
176,-30.54,26.70
176,-30.54,26.70
176,-30.54,206.74
176,-30.54,206.74
0,0.77,0.77
0,0.77,0.77
176,-30.54,26.81
176,-30.54,26.81
176,-30.54,26.84
176,-30.54,26.84
176,-30.54,26.88
176,-30.54,26.88
176,-30.54,26.91
176,-30.54,26.91
176,-30.54,26.95
176,-30.54,26.95
176,-30.54,26.98
176,-30.54,26.98
176,-30.54,27.02
176,-30.54,27.02
176,-30.54,27.05
176,-30.54,27.05
176,-30.54,27.09
176,-30.54,27.09
176,-30.54,27.12
176,-30.54,27.12
176,-30.54,27.16
176,-30.54,27.16
176,-30.54,27.19
176,-30.54,27.19
176,-30.54,27.23
176,-30.54,27.23
176,-30.54,27.26
176,-30.54,27.26
176,-30.54,27.30
176,-30.54,27.30
176,-30.54,27.33
176,-30.54,27.33
176,-30.54,27.37
176,-30.54,27.37
176,-30.54,27.40
176,-30.54,27.40
176,-30.54,207.44
176,-30.54,207.44
0,0.47,0.47
0,0.47,0.47
176,-30.54,27.51
176,-30.54,27.51
176,-30.54,27.54
176,-30.54,27.54
176,-30.54,27.58
176,-30.54,27.58
176,-30.54,27.61
176,-30.54,27.61
176,-30.54,27.65
176,-30.54,27.65
176,-30.54,27.68
176,-30.54,27.68
176,-30.54,27.72
176,-30.54,27.72
176,-30.54,27.75
176,-30.54,27.75
176,-30.54,27.79
176,-30.54,27.79
176,-30.54,27.82
176,-30.54,27.82
176,-30.54,27.86
176,-30.54,27.86
176,-30.54,27.89
176,-30.54,27.89
176,-30.54,27.93
176,-30.54,27.93
176,-30.54,27.96
176,-30.54,27.96
176,-30.54,28.00
176,-30.54,28.00
176,-30.54,28.03
176,-30.54,28.03
176,-30.54,28.07
176,-30.54,28.07
176,-30.54,28.10
176,-30.54,28.10
176,-30.54,208.14
176,-30.54,208.14
0,0.17,0.17
0,0.17,0.17
176,-30.54,28.21
176,-30.54,28.21
176,-30.54,28.24
176,-30.54,28.24
176,-30.54,28.28
176,-30.54,28.28
176,-30.54,28.31
176,-30.54,28.31
176,-30.54,28.35
176,-30.54,28.35
176,-30.54,28.38
176,-30.54,28.38
176,-30.54,28.42
176,-30.54,28.42
176,-30.54,28.45
176,-30.54,28.45
176,-30.54,28.49
176,-30.54,28.49
176,-30.54,28.52
176,-30.54,28.52
176,-30.54,28.56
176,-30.54,28.56
176,-30.54,28.59
176,-30.54,28.59
176,-30.54,28.63
176,-30.54,28.63
176,-30.54,28.66
176,-30.54,28.66
176,-30.54,28.70
176,-30.54,28.70
176,-30.54,28.73
176,-30.54,28.73
176,-30.54,28.77
176,-30.54,28.77
176,-30.54,28.80
176,-30.54,28.80
176,-30.54,208.84
176,-30.54,208.84
0,0.87,0.87
0,0.87,0.87
176,-30.54,28.91
176,-30.54,28.91
176,-30.54,28.94
176,-30.54,28.94
176,-30.54,28.98
176,-30.54,28.98
176,-30.54,29.01
176,-30.54,29.01
176,-30.54,29.05
176,-30.54,29.05
176,-30.54,29.08
176,-30.54,29.08
176,-30.54,29.12
176,-30.54,29.12
176,-30.54,29.15
176,-30.54,29.15
176,-30.54,29.19
176,-30.54,29.19
176,-30.54,29.22
176,-30.54,29.22
176,-30.54,29.26
176,-30.54,29.26
176,-30.54,29.29
176,-30.54,29.29
176,-30.54,29.33
176,-30.54,29.33
176,-30.54,29.36
176,-30.54,29.36
176,-30.54,29.40
176,-30.54,29.40
176,-30.54,29.43
176,-30.54,29.43
176,-30.54,29.47
176,-30.54,29.47
176,-30.54,29.50
176,-30.54,29.50
176,-30.54,209.54
176,-30.54,209.54
0,0.57,0.57
0,0.57,0.57
176,-30.54,29.61
176,-30.54,29.61
176,-30.54,29.64
176,-30.54,29.64
176,-30.54,29.68
176,-30.54,29.68
176,-30.54,29.71
176,-30.54,29.71
176,-30.54,29.75
176,-30.54,29.75
176,-30.54,29.78
176,-30.54,29.78
176,-30.54,29.82
176,-30.54,29.82
176,-30.54,29.85
176,-30.54,29.85
176,-30.54,29.89
176,-30.54,29.89
176,-30.54,29.92
176,-30.54,29.92
176,-30.54,29.96
176,-30.54,29.96
176,-30.54,29.99
176,-30.54,29.99
176,-30.54,30.03
176,-30.54,30.03
176,-30.54,30.06
176,-30.54,30.06
176,-30.54,30.10
176,-30.54,30.10
176,-30.54,30.13
176,-30.54,30.13
176,-30.54,30.17
176,-30.54,30.17
176,-30.54,30.20
176,-30.54,30.20
176,-30.54,300.24
176,-30.54,300.24
0,0.27,0.27
0,0.27,0.27
176,-30.54,30.31
176,-30.54,30.31
176,-30.54,30.34
176,-30.54,30.34
176,-30.54,30.38
176,-30.54,30.38
176,-30.54,30.41
176,-30.54,30.41
176,-30.54,30.45
176,-30.54,30.45
176,-30.54,30.48
176,-30.54,30.48
176,-30.54,30.52
176,-30.54,30.52
176,-30.54,30.55
176,-30.54,30.55
176,-30.54,30.59
176,-30.54,30.59
176,-30.54,30.62
176,-30.54,30.62
176,-30.54,30.66
176,-30.54,30.66
176,-30.54,30.69
176,-30.54,30.69
176,-30.54,30.73
176,-30.54,30.73
176,-30.54,30.76
176,-30.54,30.76
176,-30.54,30.80
176,-30.54,30.80
176,-30.54,30.83
176,-30.54,30.83
176,-30.54,30.87
176,-30.54,30.87
176,-30.54,30.90
176,-30.54,30.90
176,-30.54,300.94
176,-30.54,300.94
0,0.97,0.97
0,0.97,0.97
176,-30.54,31.01
176,-30.54,31.01
176,-30.54,31.04
176,-30.54,31.04
176,-30.54,31.08
176,-30.54,31.08
176,-30.54,31.11
176,-30.54,31.11
176,-30.54,31.15
176,-30.54,31.15
176,-30.54,31.18
176,-30.54,31.18
176,-30.54,31.22
176,-30.54,31.22
176,-30.54,31.25
176,-30.54,31.25
176,-30.54,31.29
176,-30.54,31.29
176,-30.54,31.32
176,-30.54,31.32
176,-30.54,31.36
176,-30.54,31.36
176,-30.54,31.39
176,-30.54,31.39
176,-30.54,31.43
176,-30.54,31.43
176,-30.54,31.46
176,-30.54,31.46
176,-30.54,31.50
176,-30.54,31.50
176,-30.54,31.53
176,-30.54,31.53
176,-30.54,31.57
176,-30.54,31.57
176,-30.54,31.60
176,-30.54,31.60
176,-30.54,301.64
176,-30.54,301.64
0,0.67,0.67
0,0.67,0.67
176,-30.54,31.71
176,-30.54,31.71
176,-30.54,31.74
176,-30.54,31.74
176,-30.54,31.78
176,-30.54,31.78
176,-30.54,31.81
176,-30.54,31.81
176,-30.54,31.85
176,-30.54,31.85
176,-30.54,31.88
176,-30.54,31.88
176,-30.54,31.92
176,-30.54,31.92
176,-30.54,31.95
176,-30.54,31.95
176,-30.54,31.99
176,-30.54,31.99
176,-30.54,32.02
176,-30.54,32.02
176,-30.54,32.06
176,-30.54,32.06
176,-30.54,32.09
176,-30.54,32.09
176,-30.54,32.13
176,-30.54,32.13
176,-30.54,32.16
176,-30.54,32.16
176,-30.54,32.20
176,-30.54,32.20
176,-30.54,32.23
176,-30.54,32.23
176,-30.54,32.27
176,-30.54,32.27
176,-30.54,32.30
176,-30.54,32.30
176,-30.54,302.34
176,-30.54,302.34
0,0.37,0.37
0,0.37,0.37
176,-30.54,32.41
176,-30.54,32.41
176,-30.54,32.44
176,-30.54,32.44
176,-30.54,32.48
176,-30.54,32.48
176,-30.54,32.51
176,-30.54,32.51
176,-30.54,32.55
176,-30.54,32.55
176,-30.54,32.58
176,-30.54,32.58
176,-30.54,32.62
176,-30.54,32.62
176,-30.54,32.65
176,-30.54,32.65
75,-17.17,32.69
75,-17.17,32.69
75,-17.17,32.72
75,-17.17,32.72
75,-17.17,32.76
75,-17.17,32.76
75,-17.17,32.79
75,-17.17,32.79
75,-17.17,32.82
75,-17.17,32.82
75,-17.17,32.86
75,-17.17,32.86
75,-17.17,32.89
75,-17.17,32.89
75,-17.17,32.93
75,-17.17,32.93
75,-17.17,32.96
75,-17.17,32.96
75,-17.17,32.99
75,-17.17,32.99
75,-17.17,33.03
75,-17.17,33.03
75,-17.17,33.06
75,-17.17,33.06
75,-17.17,33.10
75,-17.17,33.10
75,-17.17,33.13
75,-17.17,33.13
75,-17.17,33.13
0,0.00,0.00
0,0.00,0.00
75,-17.17,33.20
75,-17.17,33.20
75,-17.17,33.23
75,-17.17,33.23
75,-17.17,33.27
75,-17.17,33.27
75,-17.17,33.30
75,-17.17,33.30
75,-17.17,33.33
75,-17.17,33.33
75,-17.17,33.37
75,-17.17,33.37
75,-17.17,33.40
75,-17.17,33.40
156,-16.04,33.44
156,-16.04,33.44
176,-17.44,33.47
176,-17.44,33.47
198,-19.03,33.51
198,-19.03,33.51
218,-18.29,33.54
218,-18.29,33.54
234,-18.33,33.58
234,-18.33,33.58
237,-18.87,33.61
237,-18.87,33.61
240,-18.70,33.65
240,-18.70,33.65
245,-18.77,33.68
245,-18.77,33.68
248,-19.57,33.72
248,-19.57,33.72
252,-20.22,33.75
252,-20.22,33.75
256,-19.02,33.79
256,-19.02,33.79
259,-19.43,33.82
259,-19.43,33.82
263,-19.57,33.86
263,-19.57,33.86
266,-19.35,33.89
266,-19.35,33.89
271,-18.01,33.93
271,-18.01,33.93
274,-18.56,33.96
274,-18.56,33.96
278,-19.59,34.00
278,-19.59,34.00
282,-19.55,34.03
282,-19.55,34.03
285,-19.23,34.07
285,-19.23,34.07
291,-20.49,34.10
291,-20.49,34.10
294,-21.49,34.14
294,-21.49,34.14
298,-20.15,34.17
298,-20.15,34.17
302,-19.77,34.21
302,-19.77,34.21
306,-20.89,34.24
306,-20.89,34.24
309,-20.02,34.28
309,-20.02,34.28
314,-18.92,304.31
314,-18.92,304.31
0,0.35,0.35
0,0.35,0.35
317,-20.06,34.38
317,-20.06,34.38
321,-20.69,34.42
321,-20.69,34.42
321,-20.69,34.45
321,-20.69,34.45
321,-20.69,34.49
321,-20.69,34.49
336,-18.50,34.52
336,-18.50,34.52
336,-18.50,34.56
336,-18.50,34.56
343,-20.71,34.59
343,-20.71,34.59
348,-20.15,34.63
348,-20.15,34.63
351,-18.74,34.66
351,-18.74,34.66
354,-19.22,34.70
354,-19.22,34.70
354,-19.22,34.73
354,-19.22,34.73
354,-19.22,34.77
354,-19.22,34.77
354,-19.22,34.80
354,-19.22,34.80
354,-19.22,34.84
354,-19.22,34.84
354,-19.22,34.87
354,-19.22,34.87
354,-19.22,34.91
354,-19.22,34.91
354,-19.22,34.94
354,-19.22,34.94
354,-19.22,34.98
354,-19.22,34.98
354,-19.22,305.01
354,-19.22,305.01
0,0.05,0.05
0,0.05,0.05
354,-19.22,35.08
354,-19.22,35.08
354,-19.22,35.12
354,-19.22,35.12
354,-19.22,35.15
354,-19.22,35.15
354,-19.22,35.19
354,-19.22,35.19
354,-19.22,35.22
354,-19.22,35.22
354,-19.22,35.26
354,-19.22,35.26
354,-19.22,35.29
354,-19.22,35.29
354,-19.22,35.33
354,-19.22,35.33
354,-19.22,35.36
354,-19.22,35.36
57,-21.56,35.40
57,-21.56,35.40
61,-21.77,35.43
61,-21.77,35.43
61,-21.77,35.46
61,-21.77,35.46
61,-21.77,35.50
61,-21.77,35.50
61,-21.77,35.53
61,-21.77,35.53
74,-21.56,35.57
74,-21.56,35.57
88,-23.66,35.60
88,-23.66,35.60
91,-23.62,35.63
91,-23.62,35.63
114,-25.72,35.67
114,-25.72,35.67
122,-24.59,35.70
122,-24.59,35.70
128,-24.23,35.74
128,-24.23,35.74
132,-24.43,35.77
132,-24.43,35.77
137,-24.93,35.81
137,-24.93,35.81
144,-24.41,35.84
144,-24.41,35.84
148,-25.34,35.88
148,-25.34,35.88
153,-25.25,35.91
153,-25.25,35.91
157,-24.95,35.95
157,-24.95,35.95
165,-25.03,35.98
165,-25.03,35.98
167,-24.26,36.02
167,-24.26,36.02
175,-25.50,36.05
175,-25.50,36.05
179,-24.79,36.09
179,-24.79,36.09
180,-24.27,36.12
180,-24.27,36.12
180,-24.27,36.16
180,-24.27,36.16
180,-24.27,36.19
180,-24.27,36.19
180,-24.27,36.23
180,-24.27,36.23
180,-24.27,36.26
180,-24.27,36.26
180,-24.27,36.30
180,-24.27,36.30
180,-24.27,36.33
180,-24.27,36.33
180,-24.27,36.37
180,-24.27,36.37
180,-24.27,36.40
180,-24.27,36.40
224,-27.93,306.44
224,-27.93,306.44
0,0.47,0.47
0,0.47,0.47
224,-27.93,36.51
224,-27.93,36.51
244,-25.73,36.54
244,-25.73,36.54
258,-26.55,36.58
258,-26.55,36.58
261,-26.41,36.61
261,-26.41,36.61
266,-27.27,36.65
266,-27.27,36.65
275,-27.68,36.68
275,-27.68,36.68
280,-29.03,36.72
280,-29.03,36.72
285,-28.00,36.75
285,-28.00,36.75
293,-29.47,36.79
293,-29.47,36.79
298,-28.15,36.82
298,-28.15,36.82
305,-28.65,36.86
305,-28.65,36.86
312,-28.64,36.89
312,-28.64,36.89
317,-27.53,36.93
317,-27.53,36.93
323,-27.72,36.96
323,-27.72,36.96
329,-27.50,37.00
329,-27.50,37.00
329,-27.50,37.03
329,-27.50,37.03
329,-27.50,37.07
329,-27.50,37.07
329,-27.50,37.10
329,-27.50,37.10
329,-27.50,307.14
329,-27.50,307.14
0,0.17,0.17
0,0.17,0.17
3,-28.24,37.21
3,-28.24,37.21
10,-29.34,37.24
10,-29.34,37.24
13,-28.46,37.28
13,-28.46,37.28
18,-28.21,37.31
18,-28.21,37.31
26,-27.89,37.34
26,-27.89,37.34
31,-28.39,37.38
31,-28.39,37.38
36,-28.97,37.41
36,-28.97,37.41
36,-28.97,37.41
0,0.00,0.00
0,0.00,0.00
48,-28.68,37.48
48,-28.68,37.48
53,-28.02,37.51
53,-28.02,37.51
62,-28.59,37.55
62,-28.59,37.55
67,-28.08,37.58
67,-28.08,37.58
72,-28.16,37.62
72,-28.16,37.62
77,-27.25,37.65
77,-27.25,37.65
84,-29.44,37.68
84,-29.44,37.68
89,-27.82,37.72
89,-27.82,37.72
93,-28.15,37.75
93,-28.15,37.75
93,-28.15,37.78
93,-28.15,37.78
93,-28.15,37.78
0,0.00,0.00
0,0.00,0.00
103,-27.76,37.85
103,-27.76,37.85
103,-27.76,37.89
103,-27.76,37.89
103,-27.76,37.92
103,-27.76,37.92
119,-28.18,37.96
119,-28.18,37.96
138,-28.11,37.99
138,-28.11,37.99
143,-27.71,38.03
143,-27.71,38.03
151,-29.89,38.06
151,-29.89,38.06
156,-28.94,38.10
156,-28.94,38.10
161,-28.18,38.13
161,-28.18,38.13
166,-27.86,38.17
166,-27.86,38.17
173,-29.34,38.20
173,-29.34,38.20
178,-29.39,38.24
178,-29.39,38.24
183,-28.47,38.27
183,-28.47,38.27
191,-28.00,308.31
191,-28.00,308.31
0,0.34,0.34
0,0.34,0.34
196,-28.29,38.38
196,-28.29,38.38
196,-28.29,38.41
196,-28.29,38.41
213,-28.71,38.45
213,-28.71,38.45
218,-28.80,38.48
218,-28.80,38.48
227,-30.27,38.52
227,-30.27,38.52
233,-30.01,38.55
233,-30.01,38.55
239,-30.66,38.59
239,-30.66,38.59
246,-29.76,38.62
246,-29.76,38.62
252,-29.47,38.66
252,-29.47,38.66
258,-27.61,38.69
258,-27.61,38.69
267,-28.72,38.73
267,-28.72,38.73
272,-27.55,38.76
272,-27.55,38.76
278,-28.60,38.80
278,-28.60,38.80
287,-28.48,38.83
287,-28.48,38.83
291,-28.24,38.87
291,-28.24,38.87
298,-27.75,38.90
298,-27.75,38.90
304,-27.99,38.94
304,-27.99,38.94
309,-29.30,38.97
309,-29.30,38.97
311,-29.27,309.01
311,-29.27,309.01
0,0.04,0.04
0,0.04,0.04
311,-29.27,39.08
311,-29.27,39.08
336,-28.33,39.11
336,-28.33,39.11
341,-27.61,39.15
341,-27.61,39.15
348,-27.98,39.18
348,-27.98,39.18
353,-27.69,39.22
353,-27.69,39.22
357,-27.81,39.25
357,-27.81,39.25
6,-28.18,39.29
6,-28.18,39.29
11,-29.34,39.32
11,-29.34,39.32
12,-29.69,39.36
12,-29.69,39.36
12,-29.69,39.39
12,-29.69,39.39
12,-29.69,39.42
12,-29.69,39.42
22,-29.28,39.46
22,-29.28,39.46
22,-29.28,39.49
22,-29.28,39.49
22,-29.28,39.53
22,-29.28,39.53
48,-29.49,39.56
48,-29.49,39.56
57,-29.19,39.59
57,-29.19,39.59
62,-28.86,39.63
62,-28.86,39.63
62,-28.86,39.63
0,0.00,0.00
0,0.00,0.00
74,-29.87,39.70
74,-29.87,39.70
81,-29.25,39.73
81,-29.25,39.73
85,-29.70,39.76
85,-29.70,39.76
85,-29.70,39.80
85,-29.70,39.80
85,-29.70,39.83
85,-29.70,39.83
95,-28.87,39.87
95,-28.87,39.87
95,-28.87,39.90
95,-28.87,39.90
118,-29.29,39.93
118,-29.29,39.93
122,-29.41,39.97
122,-29.41,39.97
127,-28.94,40.00
127,-28.94,40.00
136,-29.20,40.04
136,-29.20,40.04
141,-29.30,40.07
141,-29.30,40.07
146,-28.83,40.11
146,-28.83,40.11
151,-29.51,40.14
151,-29.51,40.14
151,-29.51,40.18
151,-29.51,40.18
163,-28.78,40.21
163,-28.78,40.21
171,-28.65,40.25
171,-28.65,40.25
176,-28.52,40.28
176,-28.52,40.28
181,-27.49,40.32
181,-27.49,40.32
188,-28.45,40.35
188,-28.45,40.35
194,-28.21,40.39
194,-28.21,40.39
196,-28.24,40.42
196,-28.24,40.42
201,-28.70,40.46
201,-28.70,40.46
201,-28.70,40.49
201,-28.70,40.49
217,-29.08,40.53
217,-29.08,40.53
224,-29.77,40.56
224,-29.77,40.56
231,-28.52,40.60
231,-28.52,40.60
236,-28.59,40.63
236,-28.59,40.63
244,-28.18,40.67
244,-28.18,40.67
249,-28.82,40.70
249,-28.82,40.70
255,-28.92,40.74
255,-28.92,40.74
264,-29.54,40.77
264,-29.54,40.77
270,-29.03,400.81
270,-29.03,400.81
0,0.84,0.84
0,0.84,0.84
283,-31.34,40.88
283,-31.34,40.88
289,-29.82,40.91
289,-29.82,40.91
294,-29.46,40.95
294,-29.46,40.95
304,-29.68,40.98
304,-29.68,40.98
309,-29.78,41.02
309,-29.78,41.02
315,-29.02,41.05
315,-29.02,41.05
315,-29.02,41.09
315,-29.02,41.09
315,-29.02,41.12
315,-29.02,41.12
333,-29.12,41.16
333,-29.12,41.16
341,-28.91,41.19
341,-28.91,41.19
343,-29.15,41.23
343,-29.15,41.23
343,-29.15,41.26
343,-29.15,41.26
352,-29.41,41.30
352,-29.41,41.30
352,-29.41,41.33
352,-29.41,41.33
352,-29.41,41.37
352,-29.41,41.37
2,-29.31,40.00
2,-29.31,40.00
2,-29.31,41.44
2,-29.31,41.44
2,-29.31,41.47
2,-29.31,41.47
14,-30.21,41.50
14,-30.21,41.50
14,-30.21,41.54
14,-30.21,41.54
14,-30.21,41.57
14,-30.21,41.57
29,-27.51,41.60
29,-27.51,41.60
29,-27.51,41.64
29,-27.51,41.64
29,-27.51,41.67
29,-27.51,41.67
29,-27.51,41.71
29,-27.51,41.71
61,-29.95,41.74
61,-29.95,41.74
75,-30.45,41.78
75,-30.45,41.78
83,-30.50,41.81
83,-30.50,41.81
83,-30.50,41.81
0,0.00,0.00
0,0.00,0.00
83,-30.50,41.88
83,-30.50,41.88
83,-30.50,41.91
83,-30.50,41.91
114,-30.22,41.94
114,-30.22,41.94
119,-29.48,41.98
119,-29.48,41.98
125,-30.28,42.01
125,-30.28,42.01
132,-29.80,42.05
132,-29.80,42.05
138,-30.45,42.08
138,-30.45,42.08
143,-30.49,42.12
143,-30.49,42.12
148,-30.48,42.15
148,-30.48,42.15
157,-29.56,42.19
157,-29.56,42.19
157,-29.56,42.22
157,-29.56,42.22
168,-30.11,42.26
168,-30.11,42.26
175,-31.03,42.29
175,-31.03,42.29
182,-29.79,42.33
182,-29.79,42.33
189,-30.39,42.37
189,-30.39,42.37
194,-29.72,42.40
194,-29.72,42.40
199,-30.61,42.44
199,-30.61,42.44
205,-29.68,42.47
205,-29.68,42.47
212,-31.46,42.51
212,-31.46,42.51
219,-30.27,40.00
219,-30.27,40.00
223,-30.74,40.00
223,-30.74,40.00
232,-29.04,420.00
232,-29.04,420.00
65,65.00,65.00
65,65.00,65.00
243,-28.97,420.68
243,-28.97,420.68
0,0.72,0.72
0,0.72,0.72
258,-31.93,42.75
258,-31.93,42.75
264,-32.34,42.78
264,-32.34,42.78
273,-31.09,42.82
273,-31.09,42.82
279,-30.49,42.85
279,-30.49,42.85
288,-30.15,42.89
288,-30.15,42.89
294,-30.20,42.92
294,-30.20,42.92
300,-30.32,42.96
300,-30.32,42.96
307,-30.99,42.99
307,-30.99,42.99
313,-31.53,43.03
313,-31.53,43.03
319,-30.91,43.06
319,-30.91,43.06
325,-29.82,43.10
325,-29.82,43.10
333,-29.76,43.13
333,-29.76,43.13
339,-29.84,43.17
339,-29.84,43.17
344,-29.30,43.21
344,-29.30,43.21
351,-28.85,43.24
351,-28.85,43.24
356,-29.81,43.28
356,-29.81,43.28
356,-29.81,43.31
356,-29.81,43.31
356,-29.81,43.35
356,-29.81,43.35
15,-29.92,40.00
15,-29.92,40.00
20,-29.56,430.41
20,-29.56,430.41
0,0.45,0.45
0,0.45,0.45
32,-29.64,43.48
32,-29.64,43.48
37,-30.22,43.52
37,-30.22,43.52
43,-29.21,43.55
43,-29.21,43.55
51,-30.07,43.58
51,-30.07,43.58
53,-29.46,43.62
53,-29.46,43.62
53,-29.46,43.65
53,-29.46,43.65
53,-29.46,43.69
53,-29.46,43.69
53,-29.46,43.69
0,0.00,0.00
0,0.00,0.00
73,-31.17,43.75
73,-31.17,43.75
86,-30.70,43.79
86,-30.70,43.79
92,-29.24,43.82
92,-29.24,43.82
101,-30.48,43.86
101,-30.48,43.86
107,-30.06,43.89
107,-30.06,43.89
112,-30.40,43.93
112,-30.40,43.93
119,-29.29,43.96
119,-29.29,43.96
125,-30.49,44.00
125,-30.49,44.00
132,-30.03,44.03
132,-30.03,44.03
140,-30.25,44.07
140,-30.25,44.07
145,-29.85,44.10
145,-29.85,44.10
150,-30.39,44.14
150,-30.39,44.14
159,-29.94,44.17
159,-29.94,44.17
161,-30.34,44.21
161,-30.34,44.21
161,-30.34,44.24
161,-30.34,44.24
177,-30.46,44.28
177,-30.46,44.28
182,-29.23,44.31
182,-29.23,44.31
187,-30.03,44.35
187,-30.03,44.35
194,-29.81,44.38
194,-29.81,44.38
199,-29.99,44.42
199,-29.99,44.42
