162,1.04
158,66.22
150,125.82
137,109.67
130,104.57
117,108.98
104,104.99
97,106.37
90,107.61
76,107.93
63,107.55
56,107.85
50,106.95
37,106.94
31,106.89
18,106.80
6,107.22
360,107.72
353,107.57
341,107.04
328,106.15
322,106.25
315,107.48
302,107.94
289,107.41
282,107.24
269,106.53
262,106.57
256,107.30
243,107.64
230,107.61
223,107.17
217,106.85
198,106.90
192,107.08
186,107.59
173,107.68
161,107.46
154,107.27
141,106.95
135,106.83
121,107.26
114,107.37
101,107.45
94,107.45
80,107.08
74,107.07
60,106.87
54,107.06
41,107.16
35,107.07
22,107.20
16,107.08
3,106.83
357,106.90
345,107.04
338,107.18
326,107.17
319,107.33
306,106.99
300,106.95
286,107.11
280,107.20
266,107.18
260,107.26
247,107.11
234,106.98
227,107.11
221,107.35
208,107.45
196,107.28
190,107.20
177,107.09
171,107.17
158,107.28
152,107.39
139,107.36
132,107.14
119,107.16
105,107.17
98,107.22
85,107.22
78,107.28
64,107.28
58,107.10
45,107.07
38,107.06
26,107.04
13,107.07
7,107.03
1,107.07
349,107.10
336,107.02
330,107.14
323,107.10
310,107.18
297,107.28
290,106.94
270,107.09
264,107.09
257,107.26
244,107.37
237,107.36
225,107.12
212,107.09
206,107.34
200,107.21
187,107.30
175,107.43
168,107.22
162,107.26
149,107.21
143,107.30
129,107.27
116,107.21
109,107.31
102,107.23
89,107.16
82,107.19
68,107.05
62,107.11
49,107.10
36,107.11
30,107.09
17,107.03
11,107.15
5,107.10
352,107.14
340,107.05
333,107.04
327,107.14
308,107.20
301,106.97
294,107.15
281,107.12
268,107.03
261,107.01
248,106.99
241,107.20
229,107.32
222,107.31
210,107.23
203,106.99
197,107.30
185,107.30
172,107.21
166,107.36
153,107.33
147,107.45
133,107.30
127,107.28
113,107.28
106,107.15
100,107.22
86,107.14
72,107.29
66,107.11
53,107.05
46,107.06
34,107.05
27,107.09
15,107.01
9,107.11
356,107.08
344,106.97
337,107.04
325,107.05
318,107.30
305,107.05
298,107.23
285,107.08
278,107.15
265,107.14
258,107.10
245,107.14
239,107.12
226,107.21
220,107.29
207,107.24
201,107.20
188,107.15
182,107.34
170,107.36
163,107.44
150,107.17
144,107.31
131,107.19
124,107.29
111,107.27
104,107.20
90,107.22
83,107.18
70,107.15
63,107.08
50,107.20
44,107.15
31,107.02
18,107.14
12,107.10
360,107.12
354,107.12
341,107.16
335,106.97
322,107.11
315,107.17
302,106.96
296,107.10
282,107.11
276,107.24
262,107.14
256,107.19
243,107.20
236,107.20
223,107.23
217,107.22
205,107.10
198,107.33
186,107.24
180,107.35
167,107.34
161,107.19
148,107.39
141,107.21
128,107.30
121,107.32
108,107.21
101,107.29
87,107.12
81,107.17
67,107.19
54,107.08
48,107.16
41,107.05
29,107.03
16,107.01
10,107.04
357,106.90
351,107.05
339,107.07
332,107.10
319,107.11
313,107.05
306,107.10
293,107.05
280,107.35
273,107.10
260,107.12
253,107.15
240,107.17
234,107.35
221,107.27
215,107.22
202,107.20
196,107.28
184,107.27
177,107.14
165,107.21
158,107.42
145,107.42
139,107.23
125,107.24
119,107.29
105,107.28
92,107.34
85,107.10
71,107.18
65,107.21
52,107.08
45,107.14
32,107.17
26,107.18
14,107.18
7,107.22
355,107.21
349,106.98
336,107.14
330,107.09
317,107.07
310,107.12
297,107.10
290,107.09
277,107.27
270,107.09
257,107.23
251,107.16
238,107.12
231,107.30
218,107.23
212,107.34
200,107.19
187,107.15
181,107.31
168,107.35
162,107.26
149,107.33
143,107.27
129,107.27
123,107.19
109,107.26
102,107.11
89,107.15
82,107.18
69,107.17
55,107.16
49,107.05
36,107.10
30,107.03
17,107.12
11,106.96
359,106.99
352,107.05
346,107.06
334,107.01
321,106.99
314,107.07
