132,89.32
127,89.18
115,89.55
110,89.20
98,89.47
93,89.62
81,89.30
70,89.40
65,89.14
54,89.45
48,89.35
38,89.24
32,89.42
22,88.97
17,89.21
6,89.35
1,89.12
351,89.39
346,89.35
335,89.18
330,89.29
319,89.16
314,89.10
303,89.40
297,89.04
286,89.43
280,89.33
269,89.23
264,89.43
253,89.21
247,89.39
237,89.29
231,89.09
221,89.42
215,89.40
205,89.30
200,89.49
189,89.24
184,89.50
168,89.27
158,89.54
152,89.54
142,89.33
131,89.61
125,89.14
114,89.55
108,89.46
97,89.30
91,89.54
80,89.20
74,89.39
69,89.37
58,89.04
47,89.40
41,89.35
31,89.32
26,89.42
20,89.09
10,89.23
360,89.31
354,89.14
349,89.34
339,89.24
